code,jq_code,industry,sw_code,name,pe_ttm,pb,market_cap,turnover_ratio,roe,revenue_growth,gross_margin,net_margin,eps,cashflow_quality,risk_flag,risk_details,pe_inverse,gross_margin_change,roe_rank,revenue_growth_rank,cashflow_quality_rank,pe_inverse_rank,gross_margin_change_rank,fundamental_score,industry_trend_score,company_quality_score,research_score_raw,research_score,vc_heat,report_sentiment,intel_score_raw,intelligence_score,supply_chain_adj,composite_score,composite_rank
000690,000690.XSHE,power,801161,宝新能源,11.3652,0.8459,106.1833,1.8171,2.1,0.19,19.18,10.95,0.1206,0.6259803264246144,False,,0.08798789286594165,19.18,0.5445544554455446,0.5742574257425742,0.15841584158415842,0.8636363636363636,0.3564356435643564,0.5052505250525053,0.8,0.5,0.6200000000000001,0.6666666666666671,0.7,0.68,0.6925,0.8888888888888888,1.0,0.5500490049004902,59.0
000692,000692.XSHE,power,801161,惠天热电,-10.7284,-15.97,20.6206,2.1817,404.89,-29.19,-1251.81,-1775.73,-0.3242,-0.8662503740061538,False,,,-1251.81,1.0,0.06930693069306931,0.10891089108910891,,0.019801980198019802,0.4415841584158416,0.8,0.5,0.6200000000000001,0.6666666666666671,0.7,0.68,0.6925,0.8888888888888888,1.0,0.5022992299229924,72.0
000722,000722.XSHE,power,801161,湖南发展,91.4892,2.0471,64.4252,5.8272,0.74,59.82,37.01,17.76,0.0497,4.610142649265477,False,,0.010930251876724247,37.01,0.25742574257425743,0.9504950495049505,0.693069306930693,0.13636363636363635,0.7524752475247525,0.5462346234623462,0.8,0.5,0.6200000000000001,0.6666666666666671,0.7,0.68,0.6925,0.8888888888888888,1.0,0.5807870787078708,52.0
000767,000767.XSHE,power,801161,晋控电力,14.6414,1.5256,95.6929,2.0131,1.54,-0.02,14.13,3.95,0.055999999999999994,4.449674513743674,False,,0.06829947955796577,14.13,0.40594059405940597,0.5544554455445545,0.6732673267326733,0.7954545454545454,0.19801980198019803,0.5370837083708372,0.8,0.5,0.6200000000000001,0.6666666666666671,0.7,0.68,0.6925,0.8888888888888888,1.0,0.5739238923892391,55.0
000791,000791.XSHE,power,801161,甘肃能源,12.7261,1.6052,234.2052,1.0278,5.33,202.58,50.38,40.31,0.2334,1.9026409267831563,False,,0.07857866903450389,50.38,0.9207920792079208,0.9900990099009901,0.3465346534653465,0.8409090909090909,0.8613861386138614,0.80981098109811,0.8,0.5,0.6200000000000001,0.6666666666666671,0.7,0.68,0.6925,0.8888888888888888,1.0,0.7784693469346937,1.0
000862,000862.XSHE,power,801161,银星能源,43.0048,1.2838,57.5558,3.0488,1.62,5.54,37.02,22.8,0.0785,11.548777988271269,False,,0.023253218245405164,37.02,0.43564356435643564,0.693069306930693,0.9108910891089109,0.2727272727272727,0.7623762376237624,0.5993999399939994,0.8,0.5,0.6200000000000001,0.6666666666666671,0.7,0.68,0.6925,0.8888888888888888,1.0,0.6206610661066108,29.0
000875,000875.XSHE,power,801161,电投绿能,47.5528,1.2754,222.7144,2.6775,0.33,-3.99,20.58,7.17,0.0157,12.19818582487721,False,,0.021029255900809205,20.58,0.18811881188118812,0.46534653465346537,0.9207920792079208,0.22727272727272727,0.37623762376237624,0.4263426342634264,0.8,0.5,0.6200000000000001,0.6666666666666671,0.7,0.68,0.6925,0.8888888888888888,1.0,0.490868086808681,75.0
000883,000883.XSHE,power,801161,湖北能源,18.6075,0.9033,314.3503,0.3585,4.01,-9.99,30.04,28.79,0.2129,1.6538007613395984,False,,0.05374177079134757,30.04,0.8316831683168316,0.31683168316831684,0.2871287128712871,0.6818181818181818,0.6138613861386139,0.550975097509751,0.8,0.5,0.6200000000000001,0.6666666666666671,0.7,0.68,0.6925,0.8888888888888888,1.0,0.5843424342434245,47.0
000899,000899.XSHE,power,801161,赣能股份,11.0695,1.6595,104.6902,1.9908,7.1,5.44,28.49,20.72,0.4433,2.0501365600531605,False,,0.09033831699715435,28.49,0.9702970297029703,0.6831683168316832,0.4158415841584158,0.875,0.5643564356435643,0.7430693069306931,0.8,0.5,0.6200000000000001,0.6666666666666671,0.7,0.68,0.6925,0.8888888888888888,1.0,0.728413091309131,5.0
000966,000966.XSHE,power,801161,长源电力,108.4792,1.1654,160.8238,0.9257,1.79,-21.65,11.13,6.36,0.0708,4.757859552879743,False,,0.009218357067529995,11.13,0.45544554455445546,0.1188118811881188,0.7029702970297029,0.10227272727272728,0.1485148514851485,0.34762976297629766,0.8,0.5,0.6200000000000001,0.6666666666666671,0.7,0.68,0.6925,0.8888888888888888,1.0,0.43183343334333446,85.0
000993,000993.XSHE,power,801161,闽东电力,33.9289,2.6283,70.0208,15.395,3.06,15.68,62.4,40.5,0.1753,2.031434070176685,False,,0.029473398783927567,62.4,0.693069306930693,0.8514851485148515,0.39603960396039606,0.375,0.9603960396039604,0.6513201320132013,0.8,0.5,0.6200000000000001,0.6666666666666671,0.7,0.68,0.6925,0.8888888888888888,1.0,0.6596012101210121,14.0
001210,001210.XSHE,power,801161,金房能源,36.5361,2.1279,27.599,2.5134,-2.26,-22.72,-81.48,-161.71,-0.1916,-3.3359016600428926,False,,0.02737019003122939,-81.48,0.04950495049504951,0.09900990099009901,0.0594059405940594,0.32954545454545453,0.0297029702970297,0.1007050705070507,0.8,0.5,0.6200000000000001,0.6666666666666671,0.7,0.68,0.6925,0.8888888888888888,1.0,0.24663991399139923,99.0
001258,001258.XSHE,power,801161,立新能源,143.9915,2.5307,76.8133,2.568,4.16,20.43,62.11,36.8,0.1326,2.308292541112309,False,,0.006944854383765708,62.11,0.8712871287128713,0.8613861386138614,0.46534653465346537,0.056818181818181816,0.9504950495049505,0.6841434143414342,0.8,0.5,0.6200000000000001,0.6666666666666671,0.7,0.68,0.6925,0.8888888888888888,1.0,0.6842186718671869,12.0
001286,001286.XSHE,power,801161,陕西能源,13.2423,1.4809,387.75,2.1423,4.23,3.78,40.18,25.69,0.2889,1.6705935880637368,False,,0.07551558264047786,40.18,0.8811881188118812,0.6534653465346535,0.297029702970297,0.8181818181818182,0.801980198019802,0.68994899489949,0.8,0.5,0.6200000000000001,0.6666666666666671,0.7,0.68,0.6925,0.8888888888888888,1.0,0.6885728572857287,11.0
001289,001289.XSHE,power,801161,龙源电力,28.5206,1.9449,1476.3435,0.0904,1.35,-12.09,34.91,17.89,0.1218,7.756307057623242,False,,0.035062375966845014,34.91,0.33663366336633666,0.2376237623762376,0.8316831683168316,0.45454545454545453,0.693069306930693,0.44872487248724874,0.8,0.5,0.6200000000000001,0.6666666666666671,0.7,0.68,0.6925,0.8888888888888888,1.0,0.5076547654765478,69.0
001376,001376.XSHE,power,801161,百通能源,35.0008,5.2206,61.0692,7.9411,2.88,-5.36,33.0,14.55,0.0728,0.8403647392899369,False,,0.028570775525130855,33.0,0.6831683168316832,0.42574257425742573,0.16831683168316833,0.3409090909090909,0.6584158415841584,0.4642664266426643,0.8,0.5,0.6200000000000001,0.6666666666666671,0.7,0.68,0.6925,0.8888888888888888,1.0,0.5193109310931094,66.0
001896,001896.XSHE,power,801161,豫能控股,37.2417,2.7614,95.2088,3.1115,5.52,3.98,15.81,6.27,0.1209,7.825888628499867,False,,0.026851620629563096,15.81,0.9405940594059405,0.6732673267326733,0.8415841584158416,0.3181818181818182,0.26732673267326734,0.7216321632163217,0.8,0.5,0.6200000000000001,0.6666666666666671,0.7,0.68,0.6925,0.8888888888888888,1.0,0.7123352335233525,7.0
002015,002015.XSHE,power,801161,协鑫能科,28.1776,1.4736,181.8124,2.6188,1.99,-11.81,29.17,11.28,0.1496,5.070928044392316,False,,0.035489182897052975,29.17,0.5247524752475248,0.24752475247524752,0.7128712871287128,0.4772727272727273,0.5742574257425742,0.48541854185418537,0.8,0.5,0.6200000000000001,0.6666666666666671,0.7,0.68,0.6925,0.8888888888888888,1.0,0.5351750175017502,62.0
002039,002039.XSHE,power,801161,黔源电力,17.7946,1.8258,79.312,2.3139,8.74,116.77,69.78,50.79,0.8553,1.4715469913388015,False,,0.05619682375552134,69.78,0.9900990099009901,0.9801980198019802,0.25742574257425743,0.7386363636363636,0.9900990099009901,0.8073957395739574,0.8,0.5,0.6200000000000001,0.6666666666666671,0.7,0.68,0.6925,0.8888888888888888,1.0,0.7766579157915793,2.0
002053,002053.XSHE,power,801161,云南能投,34.0351,1.5302,113.3418,0.5662,-1.14,-55.01,5.36,-26.22,-0.0915,-7.67714483232831,False,,0.029381432697421193,5.36,0.0891089108910891,0.019801980198019802,0.0297029702970297,0.36363636363636365,0.06930693069306931,0.09402940294029405,0.8,0.5,0.6200000000000001,0.6666666666666671,0.7,0.68,0.6925,0.8888888888888888,1.0,0.24163316331633172,100.0
002060,002060.XSHE,power,801161,广东建工,13.7737,1.0813,149.0494,2.0492,1.52,-4.36,10.48,1.67,0.0554,3.4268679950882293,False,,0.07260213305066902,10.48,0.3910891089108911,0.43564356435643564,0.6138613861386139,0.8068181818181818,0.12871287128712872,0.4854635463546355,0.8,0.5,0.6200000000000001,0.6666666666666671,0.7,0.68,0.6925,0.8888888888888888,1.0,0.5352087708770878,61.0
002218,002218.XSHE,power,801161,拓日新能,-43.226000000000006,1.3756,55.8143,4.5437,-1.19,-21.9,7.3,-16.02,-0.0345,-7.467265939728415,False,,,7.3,0.07920792079207921,0.10891089108910891,0.039603960396039604,,0.09900990099009901,0.13663366336633664,0.8,0.5,0.6200000000000001,0.6666666666666671,0.7,0.68,0.6925,0.8888888888888888,1.0,0.27358635863586367,98.0
002256,002256.XSHE,power,801161,兆新股份,-150.9574,6.571000000000001,74.3741,6.5862,0.16,43.44,34.61,1.59,0.0009,23.127186975344145,False,,,34.61,0.1485148514851485,0.9306930693069307,0.9801980198019802,,0.6831683168316832,0.6059405940594059,0.8,0.5,0.6200000000000001,0.6666666666666671,0.7,0.68,0.6925,0.8888888888888888,1.0,0.6255665566556656,26.0
002479,002479.XSHE,power,801161,富春环保,20.337,1.0879,45.845,1.0888,1.36,2.28,18.33,6.16,0.0658,1.46598331625746,False,,0.04917146088410287,18.33,0.3465346534653465,0.6336633663366337,0.24752475247524752,0.625,0.33663366336633666,0.4397689768976898,0.8,0.5,0.6200000000000001,0.6666666666666671,0.7,0.68,0.6925,0.8888888888888888,1.0,0.5009378437843786,73.0
002480,002480.XSHE,power,801161,新筑股份,-27.5425,5.622999999999999,54.2264,6.5216,2.66,-35.82,29.64,9.58,0.033,5.37187080986325,False,,,29.64,0.6336633663366337,0.04950495049504951,0.7425742574257426,,0.6039603960396039,0.47986798679867987,0.8,0.5,0.6200000000000001,0.6666666666666671,0.7,0.68,0.6925,0.8888888888888888,1.0,0.5310121012101211,63.0
002608,002608.XSHE,power,801161,江苏国信,8.908999999999999,0.9045,315.8475,0.405,3.45,2.01,17.33,16.38,0.3171,0.892525244590346,False,,0.11224604332697274,17.33,0.7425742574257426,0.6237623762376238,0.18811881188118812,0.9886363636363636,0.31683168316831684,0.6044254425442545,0.8,0.5,0.6200000000000001,0.6666666666666671,0.7,0.68,0.6925,0.8888888888888888,1.0,0.624430193019302,27.0
002616,002616.XSHE,power,801161,长青集团,18.809,1.9441,55.5515,2.6768,2.76,-3.77,22.67,9.59,0.1083,8.539794426673328,False,,0.0531660375352225,22.67,0.6633663366336634,0.4752475247524752,0.8613861386138614,0.6704545454545454,0.4752475247524752,0.6412091209120913,0.8,0.5,0.6200000000000001,0.6666666666666671,0.7,0.68,0.6925,0.8888888888888888,1.0,0.6520179517951796,17.0
002617,002617.XSHE,power,801161,露笑科技,64.1416,2.7132,173.2628,6.0281,1.51,13.99,21.28,8.15,0.0499,-1.8785762734168483,False,,0.015590506005462914,21.28,0.37623762376237624,0.8316831683168316,0.0891089108910891,0.18181818181818182,0.42574257425742573,0.4176417641764177,0.8,0.5,0.6200000000000001,0.6666666666666671,0.7,0.68,0.6925,0.8888888888888888,1.0,0.4843424342434245,77.0
002893,002893.XSHE,power,801161,京能热力,38.2551,2.5773,31.3468,13.0437,-5.09,706.04,-79.83,-109.01,-0.2412,-1.9737755900050342,False,,0.02614030547560979,-79.83,0.0297029702970297,1.0,0.07920792079207921,0.29545454545454547,0.039603960396039604,0.33444344434443446,0.8,0.5,0.6200000000000001,0.6666666666666671,0.7,0.68,0.6925,0.8888888888888888,1.0,0.421943694369437,88.0
003035,003035.XSHE,power,801161,南网能源,146.4954,2.7767,193.5606,0.4919,1.86,7.38,35.16,14.51,0.034,4.563794826016427,False,,0.006826152903094569,35.16,0.4900990099009901,0.7623762376237624,0.6831683168316832,0.045454545454545456,0.7326732673267327,0.5582058205820581,0.8,0.5,0.6200000000000001,0.6666666666666671,0.7,0.68,0.6925,0.8888888888888888,1.0,0.5897654765476548,45.0
003816,003816.XSHE,power,801161,中国广核,22.0769,1.6833,2075.4929,0.2926,2.15,-10.21,30.81,19.74,0.052000000000000005,2.3355205306546125,False,,0.045296214595346274,30.81,0.5643564356435643,0.297029702970297,0.4752475247524752,0.5681818181818182,0.6237623762376238,0.47971797179717973,0.8,0.5,0.6200000000000001,0.6666666666666671,0.7,0.68,0.6925,0.8888888888888888,1.0,0.530899589958996,64.0
300040,300040.XSHE,power,801161,九洲集团,-7.9016,1.8038,45.4248,5.2771,0.01,12.77,26.72,1.22,0.0005,87.1289883966047,False,,,26.72,0.12871287128712872,0.8118811881188119,1.0,,0.5346534653465347,0.5617161716171618,0.8,0.5,0.6200000000000001,0.6666666666666671,0.7,0.68,0.6925,0.8888888888888888,1.0,0.5923982398239825,42.0
300317,300317.XSHE,power,801161,珈伟新能,-14.8749,2.3177,36.1132,4.3534,-1.68,-17.78,35.08,-31.86,-0.0317,-0.6538087815334137,False,,,35.08,0.0594059405940594,0.15841584158415842,0.12871287128712872,,0.7227722772277227,0.20264026402640264,0.8,0.5,0.6200000000000001,0.6666666666666671,0.7,0.68,0.6925,0.8888888888888888,1.0,0.32309130913091316,94.0
300335,300335.XSHE,power,801161,迪森股份,59.873000000000005,1.5601,30.2426,5.1937,0.83,-6.69,33.0,9.8,0.0337,1.5871622812251924,False,,0.01670201927413024,33.0,0.27722772277227725,0.38613861386138615,0.27722772277227725,0.20454545454545456,0.6584158415841584,0.321992199219922,0.8,0.5,0.6200000000000001,0.6666666666666671,0.7,0.68,0.6925,0.8888888888888888,1.0,0.41260526052605273,89.0
600011,600011.XSHG,power,801161,华能国际,8.9143,1.9419,1298.2323,0.5670000000000001,3.86,-7.09,20.59,11.7,0.3554,3.0894037538795254,False,,0.11217930740495607,20.59,0.8217821782178217,0.37623762376237624,0.5742574257425742,0.9772727272727273,0.38613861386138615,0.6451545154515451,0.8,0.5,0.6200000000000001,0.6666666666666671,0.7,0.68,0.6925,0.8888888888888888,1.0,0.65497699769977,16.0
600021,600021.XSHG,power,801161,上海电力,30.1062,3.7572,793.8816,3.9635,3.73,-6.15,26.57,15.27,0.4049,3.5199651588710696,False,,0.033215749579820764,26.57,0.7821782178217822,0.40594059405940597,0.6237623762376238,0.42045454545454547,0.5247524752475248,0.5847734773477348,0.8,0.5,0.6200000000000001,0.6666666666666671,0.7,0.68,0.6925,0.8888888888888888,1.0,0.6096912191219123,33.0
600023,600023.XSHG,power,801161,浙能电力,9.8621,0.9574,718.7081,0.3852,3.65,-10.67,16.38,13.66,0.2027,1.7029166053526752,False,,0.10139828231309762,16.38,0.7722772277227723,0.2871287128712871,0.31683168316831684,0.9204545454545454,0.297029702970297,0.5398889888988899,0.8,0.5,0.6200000000000001,0.6666666666666671,0.7,0.68,0.6925,0.8888888888888888,1.0,0.5760278527852787,54.0
600025,600025.XSHG,power,801161,华能水电,21.2259,2.6604,1827.7103,0.08900000000000001,3.76,1.92,61.82,40.09,0.1628,2.011917085851557,False,,0.047112254368483784,61.82,0.7920792079207921,0.6138613861386139,0.38613861386138615,0.6022727272727273,0.9405940594059405,0.647959795979598,0.8,0.5,0.6200000000000001,0.6666666666666671,0.7,0.68,0.6925,0.8888888888888888,1.0,0.6570809580958097,15.0
600027,600027.XSHG,power,801161,华电国际,9.7704,1.3214,643.2923,0.9412,3.77,13.56,14.46,9.29,0.2182,2.2513250687549804,False,,0.10234995496601981,14.46,0.801980198019802,0.8217821782178217,0.44554455445544555,0.9431818181818182,0.21782178217821782,0.7158565856585658,0.8,0.5,0.6200000000000001,0.6666666666666671,0.7,0.68,0.6925,0.8888888888888888,1.0,0.7080035503550356,8.0
600032,600032.XSHG,power,801161,浙江新能,37.3269,1.5452,200.06900000000002,0.7246,2.51,5.99,48.09,35.88,0.1337,5.163456518126392,False,,0.026790330833795464,48.09,0.6188118811881188,0.7128712871287128,0.7227722772277227,0.3068181818181818,0.8514851485148515,0.6385988598859885,0.8,0.5,0.6200000000000001,0.6666666666666671,0.7,0.68,0.6925,0.8888888888888888,1.0,0.6500602560256026,18.0
600052,600052.XSHG,power,801161,东望时代,-10.9469,1.5932,43.1384,7.2915,-0.02,75.79,0.39,-2.52,-0.0006,-5.638472121331842,False,,,0.39,0.1188118811881188,0.9702970297029703,0.04950495049504951,,0.0594059405940594,0.3788778877887789,0.8,0.5,0.6200000000000001,0.6666666666666671,0.7,0.68,0.6925,0.8888888888888888,1.0,0.4552695269526954,82.0
600098,600098.XSHG,power,801161,广州发展,11.0327,0.9242,254.1752,0.9003,1.92,11.42,8.91,4.02,0.1494,3.674816809656084,False,,0.09063964396747849,8.91,0.504950495049505,0.7920792079207921,0.6336633663366337,0.8863636363636364,0.10891089108910891,0.6317131713171317,0.8,0.5,0.6200000000000001,0.6666666666666671,0.7,0.68,0.6925,0.8888888888888888,1.0,0.64489598959896,21.0
600101,600101.XSHG,power,801161,明星电力,34.5962,1.8235,56.5942,5.0305,3.42,1.49,15.8,12.93,0.1905,1.346091426565077,False,,0.028904908631583813,15.8,0.7326732673267327,0.6039603960396039,0.22772277227722773,0.3522727272727273,0.25742574257425743,0.5149564956495649,0.8,0.5,0.6200000000000001,0.6666666666666671,0.7,0.68,0.6925,0.8888888888888888,1.0,0.5573284828482848,57.0
600116,600116.XSHG,power,801161,三峡水利,47.0732,1.1511,130.4081,0.6277,2.71,-5.99,16.33,11.17,0.1583,1.748501416767841,False,,0.02124351010766211,16.33,0.6485148514851485,0.4158415841584158,0.32673267326732675,0.25,0.2871287128712871,0.44488448844884493,0.8,0.5,0.6200000000000001,0.6666666666666671,0.7,0.68,0.6925,0.8888888888888888,1.0,0.5047744774477448,71.0
600149,600149.XSHG,power,801161,廊坊发展,138.4047,9.551,22.2774,3.6239,-1.32,-93.96,5.43,-40.51,-0.0081,0.9238094049719088,False,,0.0072251881619627084,5.43,0.06930693069306931,0.009900990099009901,0.19801980198019803,0.06818181818181818,0.07920792079207921,0.07971797179717972,0.8,0.5,0.6200000000000001,0.6666666666666671,0.7,0.68,0.6925,0.8888888888888888,1.0,0.23089958995899595,101.0
600163,600163.XSHG,power,801161,中闽能源,19.6626,1.6131,112.0865,4.5054,0.2,3.17,37.15,5.92,0.0071,78.11272883338843,False,,0.05085797402174687,37.15,0.16831683168316833,0.6435643564356436,0.9900990099009901,0.6477272727272727,0.7722772277227723,0.5635913591359136,0.8,0.5,0.6200000000000001,0.6666666666666671,0.7,0.68,0.6925,0.8888888888888888,1.0,0.5938046304630464,40.0
600167,600167.XSHG,power,801161,联美控股,26.3133,1.6845,182.6112,0.5066,0.17,-26.0,-10.38,6.82,0.0082,6.202728865257939,False,,0.03800359514010025,-10.38,0.15841584158415842,0.0891089108910891,0.7920792079207921,0.5,0.04950495049504951,0.30495049504950494,0.8,0.5,0.6200000000000001,0.6666666666666671,0.7,0.68,0.6925,0.8888888888888888,1.0,0.3998239823982399,91.0
600226,600226.XSHG,power,801161,亨通股份,65.0315,3.4323,124.0317,1.8428,1.72,27.84,7.04,13.91,0.0207,1.1510658586200437,False,,0.015377163374672275,7.04,0.44554455445544555,0.9108910891089109,0.2079207920792079,0.17045454545454544,0.0891089108910891,0.4616711671167117,0.8,0.5,0.6200000000000001,0.6666666666666671,0.7,0.68,0.6925,0.8888888888888888,1.0,0.517364486448645,68.0
600236,600236.XSHG,power,801161,桂冠电力,22.8518,3.2544,580.143,0.1234,6.19,26.05,63.69,44.07,0.1563,1.6909423625852635,False,,0.04376022895351788,63.69,0.9504950495049505,0.900990099009901,0.3069306930693069,0.5454545454545454,0.9702970297029703,0.755895589558956,0.8,0.5,0.6200000000000001,0.6666666666666671,0.7,0.68,0.6925,0.8888888888888888,1.0,0.7380328032803282,3.0
600310,600310.XSHG,power,801161,广西能源,-19.5335,1.9804,60.2407,1.4641,5.03,0.04,25.91,18.98,0.1017,3.953272840686135,False,,,25.91,0.900990099009901,0.5643564356435643,0.6435643564356436,,0.5148514851485149,0.6805280528052804,0.8,0.5,0.6200000000000001,0.6666666666666671,0.7,0.68,0.6925,0.8888888888888888,1.0,0.6815071507150715,13.0
600396,600396.XSHG,power,801161,华电辽能,76.8303,3.63,49.0411,1.942,-5.95,6.61,15.21,-1.77,-0.0562,-23.017348950015457,False,,0.013015698233639593,15.21,0.019801980198019802,0.7524752475247525,0.009900990099009901,0.14772727272727273,0.22772277227722773,0.24411941194119416,0.8,0.5,0.6200000000000001,0.6666666666666671,0.7,0.68,0.6925,0.8888888888888888,1.0,0.35420067006700684,92.0
600452,600452.XSHG,power,801161,涪陵电力,39.3402,2.8052,153.5005,1.444,2.37,-7.92,20.97,14.99,0.084,2.712536427362149,False,,0.025419291208483942,20.97,0.5841584158415841,0.3465346534653465,0.5544554455445545,0.2840909090909091,0.4158415841584158,0.4636213621362136,0.8,0.5,0.6200000000000001,0.6666666666666671,0.7,0.68,0.6925,0.8888888888888888,1.0,0.5188271327132714,67.0
